obstime,tempr,ap,ws,wd,rh
05-06-2012 01:00:00 PM,-17.3,1003.0,5.1,-999,-999
05-06-2012 02:00:00 PM,-18.6,1004.1,6.8,-999,-999
05-06-2012 03:00:00 PM,-19.1,1005.2,9.0,-999,-999
05-06-2012 04:00:00 PM,-19.4,1006.5,11.3,-999,-999
05-06-2012 05:00:00 PM,-18.7,1007.6,11.0,-999,-999
05-06-2012 06:00:00 PM,-18.7,1008.5,12.0,-999,-999
05-06-2012 07:00:00 PM,-19.5,1008.9,11.6,-999,-999
05-06-2012 08:00:00 PM,-20.5,1009.1,9.1,-999,-999
05-06-2012 09:00:00 PM,-21.2,1009.9,12.2,-999,-999
05-06-2012 10:00:00 PM,-21.3,1009.9,14.6,-999,-999
05-06-2012 11:00:00 PM,-20.8,1009.8,14.8,-999,-999
06-06-2012 12:00:00 AM,-20.0,1010.1,15.4,-999,-999
06-06-2012 01:00:00 AM,-18.6,1010.5,16.1,-999,-999
06-06-2012 02:00:00 AM,-19.2,1010.7,15.6,-999,-999
06-06-2012 03:00:00 AM,-19.9,1010.7,15.2,-999,-999
06-06-2012 04:00:00 AM,-20.1,1010.5,18.8,-999,-999
06-06-2012 05:00:00 AM,-19.8,1010.7,11.1,-999,-999
06-06-2012 06:00:00 AM,-19.7,1011.1,5.2,-999,-999
06-06-2012 07:00:00 AM,-22.7,1011.8,8.2,-999,-999
06-06-2012 08:00:00 AM,-23.2,1012.1,6.1,-999,-999
06-06-2012 09:00:00 AM,-19.5,1011.7,3.3,-999,-999
06-06-2012 10:00:00 AM,-18.5,1011.7,11.6,-999,-999
06-06-2012 11:00:00 AM,-17.6,1011.8,11.1,-999,-999
06-06-2012 12:00:00 PM,-18.5,1012.0,4.4,-999,-999
06-06-2012 01:00:00 PM,-16.8,1012.3,12.4,-999,-999
06-06-2012 02:00:00 PM,-19.0,1012.6,5.8,-999,-999
06-06-2012 03:00:00 PM,-15.5,1012.2,11.5,-999,-999
06-06-2012 04:00:00 PM,-14.8,1012.1,16.9,-999,-999
06-06-2012 05:00:00 PM,-14.9,1012.1,14.2,-999,-999
06-06-2012 06:00:00 PM,-19.3,1011.8,9.3,-999,-999
06-06-2012 07:00:00 PM,-18.8,1011.9,7.9,-999,-999
06-06-2012 08:00:00 PM,-20.6,1011.9,6.4,-999,-999
06-06-2012 09:00:00 PM,-16.6,1011.3,9.8,-999,-999
06-06-2012 10:00:00 PM,-17.3,1010.5,12.8,-999,-999
06-06-2012 11:00:00 PM,-17.3,1010.1,3.0,-999,-999
07-06-2012 12:00:00 AM,-18.3,1010.1,11.5,-999,-999
07-06-2012 01:00:00 AM,-15.9,1009.4,9.1,-999,-999
07-06-2012 02:00:00 AM,-17.2,1008.8,8.3,-999,-999
07-06-2012 03:00:00 AM,-16.3,1008.1,9.9,-999,-999
07-06-2012 04:00:00 AM,-18.7,1007.3,9.3,-999,-999
07-06-2012 05:00:00 AM,-20.2,1007.1,9.2,-999,-999
07-06-2012 06:00:00 AM,-15.4,1006.0,19.9,-999,-999
07-06-2012 07:00:00 AM,-20.0,1005.3,5.7,-999,-999
07-06-2012 08:00:00 AM,-19.7,1004.2,6.6,-999,-999
07-06-2012 09:00:00 AM,-19.9,1003.4,1.4,-999,-999
07-06-2012 10:00:00 AM,-18.7,1003.0,1.0,-999,-999
07-06-2012 11:00:00 AM,-19.8,1002.5,5.4,-999,-999
07-06-2012 12:00:00 PM,-19.8,1001.9,6.3,-999,-999
07-06-2012 01:00:00 PM,-19.1,1001.2,4.7,-999,-999
07-06-2012 02:00:00 PM,-17.2,1000.5,5.7,-999,-999
07-06-2012 03:00:00 PM,-15.8,999.7,4.9,-999,-999
07-06-2012 04:00:00 PM,-17.1,999.5,4.5,-999,-999
07-06-2012 05:00:00 PM,-17.0,999.1,6.2,-999,-999
07-06-2012 06:00:00 PM,-16.7,998.7,4.8,-999,-999
07-06-2012 07:00:00 PM,-17.4,998.2,4.5,-999,-999
07-06-2012 08:00:00 PM,-15.2,997.7,6.6,-999,-999
07-06-2012 09:00:00 PM,-17.2,998.1,6.3,-999,-999
07-06-2012 10:00:00 PM,-17.1,997.8,8.1,-999,-999
07-06-2012 11:00:00 PM,-18.5,998.1,6.1,-999,-999
08-06-2012 12:00:00 AM,-17.2,997.2,10.3,-999,-999
08-06-2012 01:00:00 AM,-14.2,997.2,15.2,-999,-999
08-06-2012 02:00:00 AM,-13.6,997.2,2.9,-999,-999
08-06-2012 03:00:00 AM,-12.4,996.8,18.1,-999,-999
08-06-2012 04:00:00 AM,-12.1,996.7,20.7,-999,-999
08-06-2012 05:00:00 AM,-12.6,997.3,16.5,-999,-999
08-06-2012 06:00:00 AM,-13.0,997.6,17.2,-999,-999
08-06-2012 07:00:00 AM,-13.8,997.6,12.4,-999,-999
08-06-2012 08:00:00 AM,-13.9,998.0,15.6,-999,-999
08-06-2012 09:00:00 AM,-14.1,997.7,11.1,-999,-999
08-06-2012 10:00:00 AM,-15.0,998.0,15.1,-999,-999
08-06-2012 11:00:00 AM,-15.4,998.4,12.3,-999,-999
08-06-2012 12:00:00 PM,-14.9,998.1,10.5,-999,-999
08-06-2012 01:00:00 PM,-13.5,997.4,26.2,-999,-999
08-06-2012 02:00:00 PM,-13.4,997.8,18.3,-999,-999
08-06-2012 03:00:00 PM,-14.0,997.9,20.5,-999,-999
08-06-2012 04:00:00 PM,-14.1,998.3,18.4,-999,-999
08-06-2012 05:00:00 PM,-13.6,998.6,14.0,-999,-999
08-06-2012 06:00:00 PM,-16.1,998.3,10.3,-999,-999
08-06-2012 07:00:00 PM,-15.9,998.8,5.8,-999,-999
08-06-2012 08:00:00 PM,-18.0,998.9,9.3,-999,-999
08-06-2012 09:00:00 PM,-15.0,999.0,7.2,-999,-999
08-06-2012 10:00:00 PM,-17.7,999.5,6.5,-999,-999
08-06-2012 11:00:00 PM,-17.6,1000.0,6.3,-999,-999
09-06-2012 12:00:00 AM,-16.2,1000.6,13.8,-999,-999
09-06-2012 01:00:00 AM,-15.3,1000.8,14.3,-999,-999
09-06-2012 02:00:00 AM,-17.2,1001.2,13.2,-999,-999
09-06-2012 03:00:00 AM,-15.6,1000.8,7.8,-999,-999
09-06-2012 04:00:00 AM,-17.0,1000.3,7.8,-999,-999
09-06-2012 05:00:00 AM,-18.9,1000.7,5.4,-999,-999
09-06-2012 06:00:00 AM,-16.6,1000.6,7.9,-999,-999
09-06-2012 07:00:00 AM,-18.4,1001.3,11.4,-999,-999
09-06-2012 08:00:00 AM,-19.9,1001.7,11.3,-999,-999
09-06-2012 09:00:00 AM,-19.3,1001.8,15.5,-999,-999
09-06-2012 10:00:00 AM,-19.2,1001.8,16.3,-999,-999
09-06-2012 11:00:00 AM,-18.6,1002.2,11.4,-999,-999
09-06-2012 12:00:00 PM,-18.1,1002.1,11.9,-999,-999
09-06-2012 01:00:00 PM,-19.3,1002.4,15.6,-999,-999
09-06-2012 02:00:00 PM,-19.6,1002.1,11.8,-999,-999
09-06-2012 03:00:00 PM,-18.8,1001.8,10.9,-999,-999
09-06-2012 04:00:00 PM,-21.3,1002.2,9.2,-999,-999
09-06-2012 05:00:00 PM,-20.4,1001.9,14.1,-999,-999
09-06-2012 06:00:00 PM,-20.6,1002.4,6.0,-999,-999
09-06-2012 07:00:00 PM,-20.8,1001.8,9.1,-999,-999
09-06-2012 08:00:00 PM,-22.2,1001.8,8.8,-999,-999
09-06-2012 09:00:00 PM,-22.9,1002.1,4.8,-999,-999
09-06-2012 10:00:00 PM,-23.3,1002.3,6.8,-999,-999
09-06-2012 11:00:00 PM,-24.4,1003.1,3.2,-999,-999
10-06-2012 12:00:00 AM,-23.8,1003.1,7.4,-999,-999
10-06-2012 01:00:00 AM,-24.8,1003.4,3.9,-999,-999
10-06-2012 02:00:00 AM,-24.2,1003.2,6.3,-999,-999
10-06-2012 03:00:00 AM,-24.0,1002.6,5.9,-999,-999
10-06-2012 04:00:00 AM,-23.7,1002.1,4.9,-999,-999
10-06-2012 05:00:00 AM,-26.1,1002.0,5.9,-999,-999
10-06-2012 06:00:00 AM,-25.2,1001.9,7.0,-999,-999
10-06-2012 07:00:00 AM,-27.2,1001.5,3.7,-999,-999
10-06-2012 08:00:00 AM,-27.5,1002.0,4.6,-999,-999
10-06-2012 09:00:00 AM,-26.8,1002.0,6.8,-999,-999
10-06-2012 10:00:00 AM,-25.9,1001.7,5.7,-999,-999
10-06-2012 11:00:00 AM,-26.2,1001.9,7.5,-999,-999
10-06-2012 12:00:00 PM,-25.2,1002.1,1.8,-999,-999
10-06-2012 01:00:00 PM,-23.3,1002.6,3.2,-999,-999
10-06-2012 02:00:00 PM,-23.4,1003.4,6.4,-999,-999
10-06-2012 03:00:00 PM,-24.0,1003.6,8.9,-999,-999
10-06-2012 04:00:00 PM,-22.2,1004.7,11.0,-999,-999
10-06-2012 05:00:00 PM,-20.8,1004.9,12.7,-999,-999
10-06-2012 06:00:00 PM,-21.6,1005.1,12.1,-999,-999
10-06-2012 07:00:00 PM,-22.6,1005.6,2.4,-999,-999
10-06-2012 08:00:00 PM,-22.3,1006.1,8.4,-999,-999
10-06-2012 09:00:00 PM,-22.7,1006.2,6.9,-999,-999
10-06-2012 10:00:00 PM,-23.7,1006.5,8.4,-999,-999
10-06-2012 11:00:00 PM,-24.1,1006.5,5.8,-999,-999
11-06-2012 12:00:00 AM,-25.1,1007.6,11.7,-999,-999
11-06-2012 01:00:00 AM,-23.0,1007.7,6.2,-999,-999
11-06-2012 02:00:00 AM,-23.1,1008.3,8.3,-999,-999
11-06-2012 03:00:00 AM,-22.5,1008.4,11.3,-999,-999
11-06-2012 04:00:00 AM,-22.9,1009.3,8.4,-999,-999
11-06-2012 05:00:00 AM,-23.7,1009.2,5.0,-999,-999
11-06-2012 06:00:00 AM,-22.9,1009.0,6.9,-999,-999
11-06-2012 07:00:00 AM,-23.3,1008.9,8.8,-999,-999
11-06-2012 08:00:00 AM,-23.5,1008.9,10.5,-999,-999
11-06-2012 09:00:00 AM,-21.9,1008.5,11.5,-999,-999
11-06-2012 10:00:00 AM,-21.6,1008.3,5.3,-999,-999
11-06-2012 11:00:00 AM,-26.6,1008.5,8.9,-999,-999
11-06-2012 12:00:00 PM,-26.3,1008.3,7.5,-999,-999
11-06-2012 01:00:00 PM,-26.0,1008.3,7.4,-999,-999
11-06-2012 02:00:00 PM,-25.4,1007.9,6.2,-999,-999
11-06-2012 03:00:00 PM,-25.4,1007.3,7.0,-999,-999
11-06-2012 04:00:00 PM,-25.4,1007.1,5.0,-999,-999
11-06-2012 05:00:00 PM,-25.4,1006.3,8.1,-999,-999
11-06-2012 06:00:00 PM,-24.2,1006.1,2.9,-999,-999
11-06-2012 07:00:00 PM,-25.5,1005.8,6.7,-999,-999
11-06-2012 08:00:00 PM,-20.0,1005.5,4.5,-999,-999
11-06-2012 09:00:00 PM,-23.5,1005.3,2.4,-999,-999
11-06-2012 10:00:00 PM,-24.0,1005.2,5.6,-999,-999
11-06-2012 11:00:00 PM,-19.8,1004.8,10.0,-999,-999
12-06-2012 12:00:00 AM,-23.3,1005.3,4.8,-999,-999
12-06-2012 01:00:00 AM,-26.3,1005.4,1.6,-999,-999
12-06-2012 02:00:00 AM,-27.0,1005.3,4.9,-999,-999
12-06-2012 03:00:00 AM,-21.5,1005.1,7.2,-999,-999
12-06-2012 04:00:00 AM,-25.2,1004.7,5.9,-999,-999
12-06-2012 05:00:00 AM,-24.6,1005.0,4.5,-999,-999
12-06-2012 06:00:00 AM,-24.9,1004.6,5.5,-999,-999
12-06-2012 07:00:00 AM,-25.8,1004.1,7.3,-999,-999
12-06-2012 08:00:00 AM,-25.8,1003.7,8.0,-999,-999
12-06-2012 09:00:00 AM,-24.3,1003.1,6.1,-999,-999
12-06-2012 10:00:00 AM,-18.3,1002.3,7.4,-999,-999
12-06-2012 11:00:00 AM,-23.9,1001.9,6.7,-999,-999
12-06-2012 12:00:00 PM,-23.0,1001.1,6.2,-999,-999
12-06-2012 01:00:00 PM,-18.3,999.4,20.6,-999,-999
12-06-2012 02:00:00 PM,-26.2,999.8,4.5,-999,-999
12-06-2012 03:00:00 PM,-24.7,999.1,5.7,-999,-999
12-06-2012 04:00:00 PM,-24.3,998.7,4.3,-999,-999
12-06-2012 05:00:00 PM,-24.0,998.2,2.2,-999,-999
12-06-2012 06:00:00 PM,-22.4,997.4,2.4,-999,-999
12-06-2012 07:00:00 PM,-18.7,996.6,7.6,-999,-999
12-06-2012 08:00:00 PM,-21.0,995.7,7.0,-999,-999
12-06-2012 09:00:00 PM,-21.7,994.4,5.4,-999,-999
12-06-2012 10:00:00 PM,-23.8,993.9,2.0,-999,-999
12-06-2012 11:00:00 PM,-19.4,993.2,10.4,-999,-999
13-06-2012 12:00:00 AM,-18.1,992.0,11.5,-999,-999
13-06-2012 01:00:00 AM,-13.6,991.0,12.7,-999,-999
13-06-2012 02:00:00 AM,-12.8,989.1,23.7,-999,-999
13-06-2012 03:00:00 AM,-12.8,988.7,24.2,-999,-999
13-06-2012 04:00:00 AM,-20.1,990.2,10.2,-999,-999
13-06-2012 05:00:00 AM,-21.0,990.9,9.1,-999,-999
13-06-2012 06:00:00 AM,-20.0,991.6,18.3,-999,-999
13-06-2012 07:00:00 AM,-18.9,991.6,15.2,-999,-999
13-06-2012 08:00:00 AM,-18.0,990.4,18.9,-999,-999
13-06-2012 09:00:00 AM,-18.2,990.5,11.6,-999,-999
13-06-2012 10:00:00 AM,-18.1,989.9,14.1,-999,-999
13-06-2012 11:00:00 AM,-17.1,989.4,24.6,-999,-999
13-06-2012 12:00:00 PM,-15.5,988.7,19.1,-999,-999
13-06-2012 01:00:00 PM,-15.3,988.0,24.8,-999,-999
13-06-2012 02:00:00 PM,-15.5,988.7,25.3,-999,-999
13-06-2012 03:00:00 PM,-14.5,988.8,23.9,-999,-999
13-06-2012 04:00:00 PM,-14.4,988.4,23.7,-999,-999
13-06-2012 05:00:00 PM,-14.0,987.9,21.9,-999,-999
13-06-2012 06:00:00 PM,-13.4,988.3,21.6,-999,-999
13-06-2012 07:00:00 PM,-14.2,988.2,21.8,-999,-999
13-06-2012 08:00:00 PM,-14.2,988.0,19.2,-999,-999
13-06-2012 09:00:00 PM,-13.8,988.0,24.8,-999,-999
13-06-2012 10:00:00 PM,-14.2,987.3,23.6,-999,-999
13-06-2012 11:00:00 PM,-14.6,987.0,27.3,-999,-999
14-06-2012 12:00:00 AM,-13.9,986.8,29.2,-999,-999
14-06-2012 01:00:00 AM,-13.9,986.5,29.6,-999,-999
14-06-2012 02:00:00 AM,-13.4,985.7,25.2,-999,-999
14-06-2012 03:00:00 AM,-13.2,985.0,22.1,-999,-999
14-06-2012 04:00:00 AM,-12.4,984.4,21.9,-999,-999
14-06-2012 05:00:00 AM,-12.4,984.0,22.2,-999,-999
14-06-2012 06:00:00 AM,-12.6,983.1,20.6,-999,-999
14-06-2012 07:00:00 AM,-12.6,982.1,20.9,-999,-999
14-06-2012 08:00:00 AM,-12.3,981.3,23.9,-999,-999
14-06-2012 09:00:00 AM,-11.7,980.7,24.9,-999,-999
14-06-2012 10:00:00 AM,-10.8,980.0,25.0,-999,-999
14-06-2012 11:00:00 AM,-10.9,979.1,25.1,-999,-999
14-06-2012 12:00:00 PM,-10.0,978.1,23.8,-999,-999
14-06-2012 01:00:00 PM,-10.4,977.2,26.3,-999,-999
14-06-2012 02:00:00 PM,-9.8,976.5,34.2,-999,-999
14-06-2012 03:00:00 PM,-9.9,976.9,26.2,-999,-999
14-06-2012 04:00:00 PM,-11.6,978.0,25.4,-999,-999
14-06-2012 05:00:00 PM,-13.6,979.1,15.2,-999,-999
14-06-2012 06:00:00 PM,-14.4,980.1,18.5,-999,-999
14-06-2012 07:00:00 PM,-15.1,981.5,16.4,-999,-999
14-06-2012 08:00:00 PM,-15.5,982.0,19.2,-999,-999
14-06-2012 09:00:00 PM,-15.9,981.9,21.5,-999,-999
14-06-2012 10:00:00 PM,-15.5,981.6,25.9,-999,-999
14-06-2012 11:00:00 PM,-15.2,982.1,24.5,-999,-999
15-06-2012 12:00:00 AM,-14.5,982.2,27.0,-999,-999
15-06-2012 01:00:00 AM,-13.7,982.4,20.2,-999,-999
15-06-2012 02:00:00 AM,-13.9,981.4,16.8,-999,-999
15-06-2012 03:00:00 AM,-13.0,981.2,14.3,-999,-999
15-06-2012 04:00:00 AM,-11.8,980.7,17.4,-999,-999
15-06-2012 05:00:00 AM,-12.1,980.5,19.1,-999,-999
15-06-2012 06:00:00 AM,-12.3,979.8,26.4,-999,-999
15-06-2012 07:00:00 AM,-12.9,979.5,28.6,-999,-999
15-06-2012 08:00:00 AM,-13.2,978.8,36.4,-999,-999
15-06-2012 09:00:00 AM,-13.5,980.8,29.9,-999,-999
15-06-2012 10:00:00 AM,-13.8,982.1,29.0,-999,-999
15-06-2012 11:00:00 AM,-14.0,983.3,27.8,-999,-999
15-06-2012 12:00:00 PM,-14.2,983.3,24.3,-999,-999
15-06-2012 01:00:00 PM,-14.2,982.2,32.9,-999,-999
15-06-2012 02:00:00 PM,-13.7,981.7,41.9,-999,-999
15-06-2012 03:00:00 PM,-13.0,982.4,39.4,-999,-999
15-06-2012 04:00:00 PM,-12.4,982.8,37.8,-999,-999
15-06-2012 05:00:00 PM,-12.0,982.5,40.2,-999,-999
15-06-2012 06:00:00 PM,-12.2,983.6,39.2,-999,-999
15-06-2012 07:00:00 PM,-12.1,983.6,35.5,-999,-999
15-06-2012 08:00:00 PM,-11.8,983.8,29.1,-999,-999
15-06-2012 09:00:00 PM,-11.7,984.3,26.4,-999,-999
15-06-2012 10:00:00 PM,-11.9,983.8,26.7,-999,-999
15-06-2012 11:00:00 PM,-12.1,983.5,24.6,-999,-999
16-06-2012 12:00:00 AM,-12.0,983.4,21.2,-999,-999
16-06-2012 01:00:00 AM,-12.0,982.9,22.8,-999,-999
16-06-2012 02:00:00 AM,-11.4,982.8,20.9,-999,-999
16-06-2012 03:00:00 AM,-11.4,982.6,18.7,-999,-999
16-06-2012 04:00:00 AM,-11.8,982.1,19.2,-999,-999
16-06-2012 05:00:00 AM,-11.6,982.2,17.3,-999,-999
16-06-2012 06:00:00 AM,-11.8,982.1,21.7,-999,-999
16-06-2012 07:00:00 AM,-12.0,982.0,19.7,-999,-999
16-06-2012 08:00:00 AM,-12.0,981.4,22.2,-999,-999
16-06-2012 09:00:00 AM,-12.1,980.7,26.8,-999,-999
16-06-2012 10:00:00 AM,-12.1,980.5,21.6,-999,-999
16-06-2012 11:00:00 AM,-11.9,980.0,17.2,-999,-999
16-06-2012 12:00:00 PM,-11.6,979.6,17.6,-999,-999
16-06-2012 01:00:00 PM,-11.2,978.7,20.3,-999,-999
16-06-2012 02:00:00 PM,-11.1,978.2,22.9,-999,-999
16-06-2012 03:00:00 PM,-11.1,978.1,19.6,-999,-999
16-06-2012 04:00:00 PM,-10.9,977.8,25.4,-999,-999
16-06-2012 05:00:00 PM,-11.2,977.8,23.9,-999,-999
16-06-2012 06:00:00 PM,-11.8,977.4,27.6,-999,-999
16-06-2012 07:00:00 PM,-11.8,977.4,25.1,-999,-999
16-06-2012 08:00:00 PM,-12.7,976.9,27.5,-999,-999
16-06-2012 09:00:00 PM,-12.2,976.5,21.6,-999,-999
16-06-2012 10:00:00 PM,-12.1,976.3,25.6,-999,-999
16-06-2012 11:00:00 PM,-12.1,975.8,26.7,-999,-999
17-06-2012 12:00:00 AM,-11.8,975.3,29.2,-999,-999
17-06-2012 01:00:00 AM,-11.1,974.4,31.2,-999,-999
17-06-2012 02:00:00 AM,-10.3,974.4,28.8,-999,-999
17-06-2012 03:00:00 AM,-9.6,974.0,26.8,-999,-999
17-06-2012 04:00:00 AM,-9.2,974.0,24.7,-999,-999
17-06-2012 05:00:00 AM,-9.2,973.8,21.8,-999,-999
17-06-2012 06:00:00 AM,-9.0,974.3,22.7,-999,-999
17-06-2012 07:00:00 AM,-8.7,974.7,10.5,-999,-999
17-06-2012 08:00:00 AM,-8.6,974.1,24.8,-999,-999
17-06-2012 09:00:00 AM,-9.6,975.3,24.3,-999,-999
17-06-2012 10:00:00 AM,-9.4,975.9,16.0,-999,-999
17-06-2012 11:00:00 AM,-9.0,976.0,19.3,-999,-999
17-06-2012 12:00:00 PM,-9.0,976.3,22.9,-999,-999
17-06-2012 01:00:00 PM,-9.6,976.9,21.5,-999,-999
17-06-2012 02:00:00 PM,-9.6,977.3,22.8,-999,-999
17-06-2012 03:00:00 PM,-9.9,977.7,25.5,-999,-999
17-06-2012 04:00:00 PM,-9.9,978.1,22.1,-999,-999
17-06-2012 05:00:00 PM,-9.5,979.0,21.0,-999,-999
17-06-2012 06:00:00 PM,-10.3,979.5,21.2,-999,-999
17-06-2012 07:00:00 PM,-10.3,980.4,24.8,-999,-999
17-06-2012 08:00:00 PM,-10.6,981.1,22.6,-999,-999
17-06-2012 09:00:00 PM,-10.4,981.4,21.3,-999,-999
17-06-2012 10:00:00 PM,-10.3,981.8,23.3,-999,-999
17-06-2012 11:00:00 PM,-11.7,982.3,20.3,-999,-999
18-06-2012 12:00:00 AM,-12.4,982.5,24.3,-999,-999
18-06-2012 01:00:00 AM,-13.1,982.5,21.1,-999,-999
18-06-2012 02:00:00 AM,-13.7,982.6,27.7,-999,-999
18-06-2012 03:00:00 AM,-14.3,982.7,24.6,-999,-999
18-06-2012 04:00:00 AM,-14.5,983.0,25.1,-999,-999
18-06-2012 05:00:00 AM,-15.3,983.9,22.2,-999,-999
18-06-2012 06:00:00 AM,-14.0,984.4,18.2,-999,-999
18-06-2012 07:00:00 AM,-15.0,984.4,23.1,-999,-999
18-06-2012 08:00:00 AM,-14.6,984.8,19.4,-999,-999
18-06-2012 09:00:00 AM,-15.8,985.3,23.7,-999,-999
18-06-2012 10:00:00 AM,-14.4,985.4,17.7,-999,-999
18-06-2012 11:00:00 AM,-14.7,985.5,22.0,-999,-999
18-06-2012 12:00:00 PM,-14.6,985.9,20.7,-999,-999
18-06-2012 01:00:00 PM,-14.6,986.2,19.9,-999,-999
18-06-2012 02:00:00 PM,-15.1,986.4,21.1,-999,-999
18-06-2012 03:00:00 PM,-15.4,986.5,21.1,-999,-999
18-06-2012 04:00:00 PM,-16.7,986.9,20.0,-999,-999
18-06-2012 05:00:00 PM,-18.2,986.9,21.1,-999,-999
18-06-2012 06:00:00 PM,-18.1,987.2,23.1,-999,-999
18-06-2012 07:00:00 PM,-18.3,987.2,19.9,-999,-999
18-06-2012 08:00:00 PM,-18.4,987.2,19.6,-999,-999
18-06-2012 09:00:00 PM,-17.6,987.5,15.1,-999,-999
18-06-2012 10:00:00 PM,-18.3,987.8,8.8,-999,-999
18-06-2012 11:00:00 PM,-19.4,987.9,6.6,-999,-999
19-06-2012 12:00:00 AM,-19.5,988.1,7.7,-999,-999
19-06-2012 01:00:00 AM,-19.9,988.4,6.7,-999,-999
19-06-2012 02:00:00 AM,-21.2,988.7,4.2,-999,-999
19-06-2012 03:00:00 AM,-19.6,988.3,5.8,-999,-999
19-06-2012 04:00:00 AM,-19.4,988.4,16.6,-999,-999
19-06-2012 05:00:00 AM,-18.2,988.3,6.7,-999,-999
19-06-2012 06:00:00 AM,-20.0,988.3,2.8,-999,-999
19-06-2012 07:00:00 AM,-19.6,988.0,15.6,-999,-999
19-06-2012 08:00:00 AM,-18.1,987.8,16.1,-999,-999
19-06-2012 09:00:00 AM,-18.6,988.0,5.7,-999,-999
19-06-2012 10:00:00 AM,-18.9,987.8,7.8,-999,-999
19-06-2012 11:00:00 AM,-19.3,987.6,14.2,-999,-999
19-06-2012 12:00:00 PM,-18.9,987.1,6.4,-999,-999
19-06-2012 01:00:00 PM,-18.5,986.7,13.9,-999,-999
19-06-2012 02:00:00 PM,-16.8,985.6,18.5,-999,-999
19-06-2012 03:00:00 PM,-16.3,985.0,20.8,-999,-999
19-06-2012 04:00:00 PM,-15.7,984.5,20.4,-999,-999
19-06-2012 05:00:00 PM,-18.8,984.2,5.6,-999,-999
19-06-2012 06:00:00 PM,-15.4,982.8,23.6,-999,-999
19-06-2012 07:00:00 PM,-14.3,982.4,22.0,-999,-999
19-06-2012 08:00:00 PM,-13.2,981.7,22.3,-999,-999
19-06-2012 09:00:00 PM,-14.6,981.9,7.1,-999,-999
19-06-2012 10:00:00 PM,-13.7,981.3,15.1,-999,-999
19-06-2012 11:00:00 PM,-12.9,980.7,17.1,-999,-999
20-06-2012 12:00:00 AM,-13.1,980.3,16.3,-999,-999
20-06-2012 01:00:00 AM,-13.6,980.0,17.1,-999,-999
20-06-2012 02:00:00 AM,-14.0,979.7,16.7,-999,-999
20-06-2012 03:00:00 AM,-14.1,978.9,19.1,-999,-999
20-06-2012 04:00:00 AM,-14.3,978.2,19.2,-999,-999
20-06-2012 05:00:00 AM,-14.7,977.8,19.3,-999,-999
20-06-2012 06:00:00 AM,-14.7,977.5,21.6,-999,-999
20-06-2012 07:00:00 AM,-14.0,977.3,21.1,-999,-999
20-06-2012 08:00:00 AM,-13.4,976.9,21.5,-999,-999
20-06-2012 09:00:00 AM,-12.9,976.1,18.1,-999,-999
20-06-2012 10:00:00 AM,-13.3,975.6,18.8,-999,-999
20-06-2012 11:00:00 AM,-13.1,975.1,16.6,-999,-999
20-06-2012 12:00:00 PM,-14.1,974.7,19.4,-999,-999
20-06-2012 01:00:00 PM,-14.6,973.9,14.9,-999,-999
20-06-2012 02:00:00 PM,-15.0,973.2,14.4,-999,-999
20-06-2012 03:00:00 PM,-14.7,972.8,11.2,-999,-999
20-06-2012 04:00:00 PM,-16.5,972.1,6.6,-999,-999
20-06-2012 05:00:00 PM,-14.0,971.3,20.8,-999,-999
20-06-2012 06:00:00 PM,-14.5,970.8,21.1,-999,-999
20-06-2012 07:00:00 PM,-14.4,970.7,24.2,-999,-999
20-06-2012 08:00:00 PM,-15.0,971.2,17.2,-999,-999
20-06-2012 09:00:00 PM,-16.1,971.3,14.5,-999,-999
20-06-2012 10:00:00 PM,-16.3,971.5,16.7,-999,-999
20-06-2012 11:00:00 PM,-16.8,971.6,9.0,-999,-999
21-06-2012 12:00:00 AM,-16.5,971.1,14.8,-999,-999
21-06-2012 01:00:00 AM,-15.8,970.7,12.6,-999,-999
21-06-2012 02:00:00 AM,-16.1,970.4,16.1,-999,-999
21-06-2012 03:00:00 AM,-15.7,970.2,24.8,-999,-999
21-06-2012 04:00:00 AM,-15.4,970.2,12.8,-999,-999
21-06-2012 05:00:00 AM,-18.0,970.7,4.2,-999,-999
21-06-2012 06:00:00 AM,-19.8,970.6,7.4,-999,-999
21-06-2012 07:00:00 AM,-19.4,970.9,6.1,-999,-999
21-06-2012 08:00:00 AM,-16.3,970.3,11.8,-999,-999
21-06-2012 09:00:00 AM,-16.4,970.2,4.6,-999,-999
21-06-2012 10:00:00 AM,-16.8,970.1,15.6,-999,-999
21-06-2012 11:00:00 AM,-20.4,970.1,3.0,-999,-999
21-06-2012 12:00:00 PM,-17.7,969.6,9.6,-999,-999
21-06-2012 01:00:00 PM,-19.6,969.6,7.2,-999,-999
21-06-2012 02:00:00 PM,-16.5,969.0,5.4,-999,-999
21-06-2012 03:00:00 PM,-22.0,969.4,2.8,-999,-999
21-06-2012 04:00:00 PM,-18.6,968.9,2.1,-999,-999
21-06-2012 05:00:00 PM,-24.0,969.1,7.5,-999,-999
21-06-2012 06:00:00 PM,-23.4,969.1,8.1,-999,-999
21-06-2012 07:00:00 PM,-23.3,968.8,6.4,-999,-999
21-06-2012 08:00:00 PM,-23.5,968.8,6.4,-999,-999
21-06-2012 09:00:00 PM,-23.0,969.0,3.0,-999,-999
21-06-2012 10:00:00 PM,-23.8,969.0,7.3,-999,-999
21-06-2012 11:00:00 PM,-23.2,968.7,3.7,-999,-999
